"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
66,"ALLEE",387.5,932,469.1071428571429,964,1,10,"0.1892","0.1563","0.2657","0.2748","0.0066","0.0197","0.0693","0.0009","0.2857","3508","2480",14,0,,,,,,"0.9878","0.7500","0.5356","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",37,"MUMBAI,MAHARASHTRA",159,656,514,689,"0.2073","0.0641","0.1870","0.1964","0.2306","","0.0023","0.0140","0.0000","3508","2480",3,0,"0.1404","","0.7716","(BELGIUM)",78,386.86956521739125,967,534,1008,"0.2153","0.1560","0.2757","0.2873","0.3145","0.0066","0.0009","0.0014","0.3333","3508","2480",6,0,"0.3750","0.0205","0.7231","JUMET",64,256.92857142857144,932,338.53571428571433,964,"0.1365","0.1036","0.2657","0.2748","0.4333","0.0066","0.0693","0.0009","0.1429","3508","2480",14,0,"0.9878","0.0150","0.5356","CENTRALE",67,485.42857142857144,932,616,964,"0.2484","0.1957","0.2657","0.2748","0.3214","0.0066","0.0810","","0.3571","3508","2480",14,0,"","0.0201","0.5356"
67,"CENTRALE",485.42857142857144,932,616,964,1,10,"0.2484","0.1957","0.2657","0.2748","0.3214","0.0066","0.0810","","0.3571","3508","2480",14,0,,,,,,"","0.0201","0.5356","XXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",33,"MARG",510.69696969696975,620,580.6363636363637,648,"0.2341","0.2059","0.1767","0.1847","0.0071","0.0353","0.0037","0.0810","0.4286","3508","2480",7,0,"0.0438","0.8333","0.7534",,,,,,,,,,,,,,"",,,,,,,,,"ALLEE",66,387.5,932,469.1071428571429,964,"0.1892","0.1563","0.2657","0.2748","0.0066","0.0197","0.0693","0.0009","0.2857","3508","2480",14,0,"0.9878","0.7500","0.5356","CENTRALE",73,1413.142857142857,932,1544,964,"0.6226","0.5698","0.2657","0.2748","0.1093","0.0066","0.0017","0.0915","0.7857","3508","2480",14,0,"0.0183","0.0569","0.5356"
68,"ZI",1086,932,1118.7142857142858,964,1,10,"0.4511","0.4379","0.2657","0.2748","0.1187","0.1895","0.0017","0.0137","0.4286","3508","2480",14,0,,,,,,"0.1111","0.6148","0.5356","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",54,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2387","0.0254","0.0017","0.3000","3508","2480",10,0,"0.9368","0.9289","0.6491","CHARLEROI",84,1088,1012,1251.0588235294117,1044,"0.5045","0.4387","0.2885","0.2976","0.0073","0.2508","0.0245","0.1032","0.2500","3508","2480",8,0,"0.1920","0.9717","0.6642","CENTRALE",67,485.42857142857144,932,616,964,"0.2484","0.1957","0.2657","0.2748","0.3214","0.0066","0.0810","","0.3571","3508","2480",14,0,"","0.0201","0.5356","CENTRALE",73,1413.142857142857,932,1544,964,"0.6226","0.5698","0.2657","0.2748","0.1093","0.0066","0.0017","0.0915","0.7857","3508","2480",14,0,"0.0183","0.0569","0.5356"
69,"DE",1135.0714285714287,932,1167.7857142857144,964,1,10,"0.4709","0.4577","0.2657","0.2748","0.0066","0.3212","0.0017","0.0137","0.5000","3508","2480",14,0,,,,,,"0.1111","0.9799","0.5356","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",54,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2387","0.0254","0.0017","0.3000","3508","2480",10,0,"0.9368","0.9289","0.6491","CHARLEROI",84,1088,1012,1251.0588235294117,1044,"0.5045","0.4387","0.2885","0.2976","0.0073","0.2508","0.0245","0.1032","0.2500","3508","2480",8,0,"0.1920","0.9717","0.6642","JUMET",64,256.92857142857144,932,338.53571428571433,964,"0.1365","0.1036","0.2657","0.2748","0.4333","0.0066","0.0693","0.0009","0.1429","3508","2480",14,0,"0.9878","0.0150","0.5356","JUMET",70,1184.1428571428573,932,1265.9285714285716,964,"0.5105","0.4775","0.2657","0.2748","0.0594","0.3410","0.0017","0.0017","0.5714","3508","2480",14,0,"0.5000","0.8517","0.5356"
70,"JUMET",1184.1428571428573,932,1265.9285714285716,964,1,10,"0.5105","0.4775","0.2657","0.2748","0.0594","0.3410","0.0017","0.0017","0.5714","3508","2480",14,0,,,,,,"0.5000","0.8517","0.5356","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",54,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2387","0.0254","0.0017","0.3000","3508","2480",10,0,"0.9368","0.9289","0.6491","JUMET",80,1215.7826086956522,970,1297.521739130435,1006,"0.5232","0.4902","0.2765","0.2868","0.0066","0.3408","0.0017","0.1260","0.6667","3508","2480",6,0,"0.0134","0.9810","0.7231","JUMET",64,256.92857142857144,932,338.53571428571433,964,"0.1365","0.1036","0.2657","0.2748","0.4333","0.0066","0.0693","0.0009","0.1429","3508","2480",14,0,"0.9878","0.0150","0.5356","CENTRALE",73,1413.142857142857,932,1544,964,"0.6226","0.5698","0.2657","0.2748","0.1093","0.0066","0.0017","0.0915","0.7857","3508","2480",14,0,"0.0183","0.0569","0.5356"
71,"-",1282.2857142857144,932,1298.6428571428573,964,1,10,"0.5236","0.5171","0.2657","0.2748","0.0066","0.0066","0.0017","0.0017","0.6429","3508","2480",14,0,,,,,,"0.5000","0.5000","0.5356","?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",54,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2387","0.0254","0.0017","0.3000","3508","2480",10,0,"0.9368","0.9289","0.6491","JUMET",80,1215.7826086956522,970,1297.521739130435,1006,"0.5232","0.4902","0.2765","0.2868","0.0066","0.3408","0.0017","0.1260","0.6667","3508","2480",6,0,"0.0134","0.9810","0.7231","JUMET",70,1184.1428571428573,932,1265.9285714285716,964,"0.5105","0.4775","0.2657","0.2748","0.0594","0.3410","0.0017","0.0017","0.5714","3508","2480",14,0,"0.5000","0.8517","0.5356","ALLEE",72,1315.0000000000002,932,1396.7857142857144,964,"0.5632","0.5302","0.2657","0.2748","0.0066","0.3937","0.0921","0.0017","0.7143","3508","2480",14,0,"0.9818","0.9835","0.5356"
72,"ALLEE",1315.0000000000002,932,1396.7857142857144,964,1,10,"0.5632","0.5302","0.2657","0.2748","0.0066","0.3937","0.0921","0.0017","0.7143","3508","2480",14,0,,,,,,"0.9818","0.9835","0.5356","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",27,"PLANT",1346.4615384615388,580,1432.615384615385,609,"0.5777","0.5429","0.1653","0.1736","0.0208","0.0069","0.0020","0.0812","0.7000","3508","2480",10,0,"0.0240","0.2500","0.7125","(BELGIUM)",81,1313.8695652173913,970,1461,1006,"0.5891","0.5298","0.2765","0.2868","","0.0066","0.0017","0.0017","0.8333","3508","2480",6,0,"0.5000","","0.7231","JUMET",64,256.92857142857144,932,338.53571428571433,964,"0.1365","0.1036","0.2657","0.2748","0.4333","0.0066","0.0693","0.0009","0.1429","3508","2480",14,0,"0.9878","0.0150","0.5356","CENTRALE",73,1413.142857142857,932,1544,964,"0.6226","0.5698","0.2657","0.2748","0.1093","0.0066","0.0017","0.0915","0.7857","3508","2480",14,0,"0.0183","0.0569","0.5356"
73,"CENTRALE",1413.142857142857,932,1544,964,1,10,"0.6226","0.5698","0.2657","0.2748","0.1093","0.0066","0.0017","0.0915","0.7857","3508","2480",14,0,,,,,,"0.0183","0.0569","0.5356","XXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",56,"S.A.",1450.5714285714287,894,1511,926,"0.6093","0.5849","0.2548","0.2640","0.2212","0.0061","0.0915","0.0017","0.5000","3508","2480",10,0,"0.9817","0.0268","0.6491","Net",100,1463,1285,1503.909090909091,1323,"0.6064","0.5899","0.3663","0.3771","0.0055","0.1298","0.0915","0.0006","0.5000","3508","2480",14,0,"0.9938","0.9594","0.6163","ALLEE",72,1315.0000000000002,932,1396.7857142857144,964,"0.5632","0.5302","0.2657","0.2748","0.0066","0.3937","0.0921","0.0017","0.7143","3508","2480",14,0,"0.9818","0.9835","0.5356","1000Q1X11000197",74,1815,933,2066,966,"0.8331","0.7319","0.2660","0.2754","0.0403","0.1093","0.0029","0.0128","0.8571","3508","2480",14,0,"0.1818","0.7305","0.5356"
74,"1000Q1X11000197",1815,933,2066,966,1,10,"0.8331","0.7319","0.2660","0.2754","0.0403","0.1093","0.0029","0.0128","0.8571","3508","2480",14,0,,,,,,"0.1818","0.7305","0.5356","0000X0X00000000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",58,"Invoice",1868.5454545454547,895,1964.0000000000002,923,"0.7919","0.7534","0.2551","0.2631","0.0385","0.6337",,"","0.7000","3508","2480",10,0,,"0.9427","0.6491","Order",87,1922.16,1011,1989.76,1047,"0.8023","0.7751","0.2882","0.2985","0.0382","0.0055","0.0251","0.0684","0.6250","3508","2480",8,0,"0.2683","0.1250","0.6642","CENTRALE",73,1413.142857142857,932,1544,964,"0.6226","0.5698","0.2657","0.2748","0.1093","0.0066","0.0017","0.0915","0.7857","3508","2480",14,0,"0.0183","0.0569","0.5356","04/03/2025",75,2166,933,2315,966,"0.9335","0.8734","0.2660","0.2754","","0.7369",,"0.0912","0.9286","3508","2480",14,1,,"","0.5356"
75,"04/03/2025",2166,933,2315,966,1,10,"0.9335","0.8734","0.2660","0.2754","","0.7369",,"0.0912","0.9286","3508","2480",14,1,,,,,,,"","0.5356","00?00?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Amount",106,2219,1286,2325,1321,"0.9375","0.8948","0.3666","0.3766","","0.0585",,"0.0011","0.9286","3508","2480",14,0,,"","0.6163","JUMET",64,256.92857142857144,932,338.53571428571433,964,"0.1365","0.1036","0.2657","0.2748","0.4333","0.0066","0.0693","0.0009","0.1429","3508","2480",14,0,"0.9878","0.0150","0.5356",,,,,,,,,,,"",,,,,,,,,,,
76,"BE-6040",158,967,272.4347826086956,1008,1,11,"0.1099","0.0637","0.2757","0.2873","0.0066","","0.0125","0.0014","0.0000","3508","2480",6,0,,,,,,"0.8980","","0.7231","XX?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",51,"Consignee",159,894,296.8636363636364,923,"0.1197","0.0641","0.2548","0.2631","0.0185","","0.0365","0.0257","0.0000","3508","2480",10,0,"0.5872","","0.6491","CHARLEROI",82,162,1013,322.94117647058823,1041,"0.1302","0.0653","0.2888","0.2968","0.0072","","0.0257","0.0365","0.0000","3508","2480",8,0,"0.4128","","0.6642",,,,,,,,,,,,"",,,,,,,,,,,"JUMET",77,288.78260869565213,967,370.52173913043475,1008,"0.1494","0.1164","0.2757","0.2873","0.0066","0.0066","0.0009","0.0459","0.1667","3508","2480",6,0,"0.0183","0.5000","0.7231"
77,"JUMET",288.78260869565213,967,370.52173913043475,1008,1,11,"0.1494","0.1164","0.2757","0.2873","0.0066","0.0066","0.0009","0.0459","0.1667","3508","2480",6,0,,,,,,"0.0183","0.5000","0.7231","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",64,"JUMET",256.92857142857144,932,338.53571428571433,964,"0.1365","0.1036","0.2657","0.2748","0.4333","0.0066","0.0693","0.0009","0.1429","3508","2480",14,0,"0.9878","0.0150","0.5356","Person",92,276.14285714285717,1169,364,1202,"0.1468","0.1113","0.3332","0.3426","","0.0059","0.0365","","0.5000","3508","2480",2,0,"","","0.9232","BE-6040",76,158,967,272.4347826086956,1008,"0.1099","0.0637","0.2757","0.2873","0.0066","","0.0125","0.0014","0.0000","3508","2480",6,0,"0.8980","","0.7231","(BELGIUM)",78,386.86956521739125,967,534,1008,"0.2153","0.1560","0.2757","0.2873","0.3145","0.0066","0.0009","0.0014","0.3333","3508","2480",6,0,"0.3750","0.0205","0.7231"
78,"(BELGIUM)",386.86956521739125,967,534,1008,1,11,"0.2153","0.1560","0.2757","0.2873","0.3145","0.0066","0.0009","0.0014","0.3333","3508","2480",6,0,,,,,,"0.3750","0.0205","0.7231","?XXXXXXX?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",66,"ALLEE",387.5,932,469.1071428571429,964,"0.1892","0.1563","0.2657","0.2748","0.0066","0.0197","0.0693","0.0009","0.2857","3508","2480",14,0,"0.9878","0.7500","0.5356","BELGIUM",83,340.8235294117647,1013,466,1041,"0.1879","0.1374","0.2888","0.2968","0.2508","0.0072","0.0014","","0.1250","3508","2480",8,0,"","0.0279","0.6642","JUMET",77,288.78260869565213,967,370.52173913043475,1008,"0.1494","0.1164","0.2757","0.2873","0.0066","0.0066","0.0009","0.0459","0.1667","3508","2480",6,0,"0.0183","0.5000","0.7231","(BELGIUM)",81,1313.8695652173913,970,1461,1006,"0.5891","0.5298","0.2765","0.2868","","0.0066","0.0017","0.0017","0.8333","3508","2480",6,0,"0.5000","","0.7231"
79,"BE-6040",1085,970,1199.4347826086957,1006,1,11,"0.4836","0.4375","0.2765","0.2868","0.0066","0.2222","0.0125","0.0017","0.5000","3508","2480",6,0,,,,,,"0.8800","0.9712","0.7231","XX?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",54,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2387","0.0254","0.0017","0.3000","3508","2480",10,0,"0.9368","0.9289","0.6491","CHARLEROI",84,1088,1012,1251.0588235294117,1044,"0.5045","0.4387","0.2885","0.2976","0.0073","0.2508","0.0245","0.1032","0.2500","3508","2480",8,0,"0.1920","0.9717","0.6642","(BELGIUM)",78,386.86956521739125,967,534,1008,"0.2153","0.1560","0.2757","0.2873","0.3145","0.0066","0.0009","0.0014","0.3333","3508","2480",6,0,"0.3750","0.0205","0.7231","JUMET",80,1215.7826086956522,970,1297.521739130435,1006,"0.5232","0.4902","0.2765","0.2868","0.0066","0.3408","0.0017","0.1260","0.6667","3508","2480",6,0,"0.0134","0.9810","0.7231"
80,"JUMET",1215.7826086956522,970,1297.521739130435,1006,1,11,"0.5232","0.4902","0.2765","0.2868","0.0066","0.3408","0.0017","0.1260","0.6667","3508","2480",6,0,,,,,,"0.0134","0.9810","0.7231","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",70,"JUMET",1184.1428571428573,932,1265.9285714285716,964,"0.5105","0.4775","0.2657","0.2748","0.0594","0.3410","0.0017","0.0017","0.5714","3508","2480",14,0,"0.5000","0.8517","0.5356","SUBURBAN",123,1150,1448,1286,1476,"0.5185","0.4637","0.4128","0.4208","","0.0069","0.1152","0.0259","0.8333","3508","2480",6,0,"0.8162","","0.8089","JUMET",77,288.78260869565213,967,370.52173913043475,1008,"0.1494","0.1164","0.2757","0.2873","0.0066","0.0066","0.0009","0.0459","0.1667","3508","2480",6,0,"0.0183","0.5000","0.7231","(BELGIUM)",81,1313.8695652173913,970,1461,1006,"0.5891","0.5298","0.2765","0.2868","","0.0066","0.0017","0.0017","0.8333","3508","2480",6,0,"0.5000","","0.7231"
81,"(BELGIUM)",1313.8695652173913,970,1461,1006,1,11,"0.5891","0.5298","0.2765","0.2868","","0.0066","0.0017","0.0017","0.8333","3508","2480",6,0,,,,,,"0.5000","","0.7231","?XXXXXXX?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",72,"ALLEE",1315.0000000000002,932,1396.7857142857144,964,"0.5632","0.5302","0.2657","0.2748","0.0066","0.3937","0.0921","0.0017","0.7143","3508","2480",14,0,"0.9818","0.9835","0.5356","BELGIUM",85,1269.1764705882351,1012,1396,1044,"0.5629","0.5118","0.2885","0.2976","0.1685","0.0073","0.0017","","0.3750","3508","2480",8,0,"","0.0415","0.6642","JUMET",80,1215.7826086956522,970,1297.521739130435,1006,"0.5232","0.4902","0.2765","0.2868","0.0066","0.3408","0.0017","0.1260","0.6667","3508","2480",6,0,"0.0134","0.9810","0.7231",,,,,,,,,,,"",,,,,,,,,,,
82,"CHARLEROI",162,1013,322.94117647058823,1041,1,12,"0.1302","0.0653","0.2888","0.2968","0.0072","","0.0257","0.0365","0.0000","3508","2480",8,0,,,,,,"0.4128","","0.6642","XXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",51,"Consignee",159,894,296.8636363636364,923,"0.1197","0.0641","0.2548","0.2631","0.0185","","0.0365","0.0257","0.0000","3508","2480",10,0,"0.5872","","0.6491","Contact",91,159,1169,261.5,1202,"0.1054","0.0641","0.3332","0.3426","0.0059","","0.0365","0.0242","0.0000","3508","2480",2,0,"0.6009","","0.9232",,,,,,,,,,,,"",,,,,,,,,,,"BELGIUM",83,340.8235294117647,1013,466,1041,"0.1879","0.1374","0.2888","0.2968","0.2508","0.0072","0.0014","","0.1250","3508","2480",8,0,"","0.0279","0.6642"
83,"BELGIUM",340.8235294117647,1013,466,1041,1,12,"0.1879","0.1374","0.2888","0.2968","0.2508","0.0072","0.0014","","0.1250","3508","2480",8,0,,,,,,"","0.0279","0.6642","XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",78,"(BELGIUM)",386.86956521739125,967,534,1008,"0.2153","0.1560","0.2757","0.2873","0.3145","0.0066","0.0009","0.0014","0.3333","3508","2480",6,0,"0.3750","0.0205","0.7231",,,,,,,,,,,,,,"",,,,,,,,,"CHARLEROI",82,162,1013,322.94117647058823,1041,"0.1302","0.0653","0.2888","0.2968","0.0072","","0.0257","0.0365","0.0000","3508","2480",8,0,"0.4128","","0.6642","CHARLEROI",84,1088,1012,1251.0588235294117,1044,"0.5045","0.4387","0.2885","0.2976","0.0073","0.2508","0.0245","0.1032","0.2500","3508","2480",8,0,"0.1920","0.9717","0.6642"
84,"CHARLEROI",1088,1012,1251.0588235294117,1044,1,12,"0.5045","0.4387","0.2885","0.2976","0.0073","0.2508","0.0245","0.1032","0.2500","3508","2480",8,0,,,,,,"0.1920","0.9717","0.6642","XXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",54,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2387","0.0254","0.0017","0.3000","3508","2480",10,0,"0.9368","0.9289","0.6491","MAHARASHTRA",117,971.9375,1406,1172,1436,"0.4726","0.3919","0.4008","0.4094","","0.1169","0.0237","0.0034","0.8000","3508","2480",5,0,"0.8737","","0.8386","BELGIUM",83,340.8235294117647,1013,466,1041,"0.1879","0.1374","0.2888","0.2968","0.2508","0.0072","0.0014","","0.1250","3508","2480",8,0,"","0.0279","0.6642","BELGIUM",85,1269.1764705882351,1012,1396,1044,"0.5629","0.5118","0.2885","0.2976","0.1685","0.0073","0.0017","","0.3750","3508","2480",8,0,"","0.0415","0.6642"
85,"BELGIUM",1269.1764705882351,1012,1396,1044,1,12,"0.5629","0.5118","0.2885","0.2976","0.1685","0.0073","0.0017","","0.3750","3508","2480",8,0,,,,,,"","0.0415","0.6642","XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",81,"(BELGIUM)",1313.8695652173913,970,1461,1006,"0.5891","0.5298","0.2765","0.2868","","0.0066","0.0017","0.0017","0.8333","3508","2480",6,0,"0.5000","","0.7231",,,,,,,,,,,,,,"",,,,,,,,,"CHARLEROI",84,1088,1012,1251.0588235294117,1044,"0.5045","0.4387","0.2885","0.2976","0.0073","0.2508","0.0245","0.1032","0.2500","3508","2480",8,0,"0.1920","0.9717","0.6642","Buyer's",86,1814,1011,1908.64,1047,"0.7696","0.7315","0.2882","0.2985","0.0055","0.1685",,"","0.5000","3508","2480",8,0,,"0.9687","0.6642"
86,"Buyer's",1814,1011,1908.64,1047,1,12,"0.7696","0.7315","0.2882","0.2985","0.0055","0.1685",,"","0.5000","3508","2480",8,0,,,,,,,"0.9687","0.6642","Xxxxx?x","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"BELGIUM",85,1269.1764705882351,1012,1396,1044,"0.5629","0.5118","0.2885","0.2976","0.1685","0.0073","0.0017","","0.3750","3508","2480",8,0,"","0.0415","0.6642","Order",87,1922.16,1011,1989.76,1047,"0.8023","0.7751","0.2882","0.2985","0.0382","0.0055","0.0251","0.0684","0.6250","3508","2480",8,0,"0.2683","0.1250","0.6642"
